path,noisy_labels_1,noisy_labels_5,noisy_labels_25,noisy_labels_50,is_valid
train/n02087394/n02087394_19358.JPEG,n02087394,n02087394,n02087394,n02093754,False
train/n02087394/n02087394_23315.JPEG,n02087394,n02087394,n02111889,n02088364,False
train/n02087394/n02087394_11594.JPEG,n02087394,n02087394,n02088364,n02087394,False
train/n02087394/ILSVRC2012_val_00021666.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_12098.JPEG,n02087394,n02087394,n02089973,n02093754,False
train/n02087394/n02087394_15223.JPEG,n02087394,n02087394,n02089973,n02093754,False
train/n02087394/n02087394_13754.JPEG,n02087394,n02087394,n02087394,n02088364,False
train/n02087394/n02087394_144.JPEG,n02087394,n02087394,n02099601,n02087394,False
train/n02087394/n02087394_7459.JPEG,n02087394,n02087394,n02087394,n02089973,False
train/n02087394/n02087394_9114.JPEG,n02087394,n02087394,n02087394,n02093754,False
train/n02087394/n02087394_7544.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_32039.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_6863.JPEG,n02099601,n02087394,n02087394,n02096294,False
train/n02087394/n02087394_5486.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_10526.JPEG,n02087394,n02087394,n02111889,n02088364,False
train/n02087394/n02087394_10014.JPEG,n02087394,n02087394,n02087394,n02086240,False
train/n02087394/n02087394_11137.JPEG,n02087394,n02087394,n02087394,n02093754,False
train/n02087394/n02087394_9897.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_12033.JPEG,n02087394,n02087394,n02087394,n02105641,False
train/n02087394/n02087394_3075.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_10274.JPEG,n02087394,n02087394,n02087394,n02089973,False
train/n02087394/n02087394_24044.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_9125.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/ILSVRC2012_val_00003837.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_33618.JPEG,n02087394,n02087394,n02087394,n02099601,False
train/n02087394/n02087394_18389.JPEG,n02087394,n02087394,n02111889,n02096294,False
train/n02087394/n02087394_10814.JPEG,n02087394,n02087394,n02087394,n02089973,False
train/n02087394/n02087394_456.JPEG,n02087394,n02087394,n02087394,n02086240,False
train/n02087394/n02087394_3898.JPEG,n02087394,n02087394,n02087394,n02099601,False
train/n02087394/n02087394_1137.JPEG,n02087394,n02087394,n02087394,n02096294,False
train/n02087394/n02087394_1874.JPEG,n02087394,n02087394,n02087394,n02115641,False
train/n02087394/n02087394_34977.JPEG,n02087394,n02087394,n02096294,n02087394,False
train/n02087394/n02087394_3314.JPEG,n02087394,n02087394,n02087394,n02086240,False
train/n02087394/n02087394_12104.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_8367.JPEG,n02093754,n02087394,n02096294,n02111889,False
train/n02087394/n02087394_46.JPEG,n02087394,n02087394,n02087394,n02096294,False
train/n02087394/n02087394_6926.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_1479.JPEG,n02087394,n02087394,n02093754,n02087394,False
train/n02087394/n02087394_2324.JPEG,n02087394,n02087394,n02087394,n02093754,False
train/n02087394/ILSVRC2012_val_00003154.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_17519.JPEG,n02087394,n02087394,n02087394,n02093754,False
train/n02087394/n02087394_10188.JPEG,n02087394,n02087394,n02087394,n02088364,False
train/n02087394/n02087394_14423.JPEG,n02087394,n02087394,n02086240,n02096294,False
train/n02087394/n02087394_7063.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_7428.JPEG,n02087394,n02087394,n02087394,n02088364,False
train/n02087394/n02087394_7418.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_12539.JPEG,n02087394,n02087394,n02087394,n02105641,False
train/n02087394/n02087394_11316.JPEG,n02087394,n02087394,n02087394,n02086240,False
train/n02087394/n02087394_14435.JPEG,n02087394,n02087394,n02087394,n02105641,False
train/n02087394/n02087394_2994.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_5474.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_14518.JPEG,n02087394,n02087394,n02087394,n02089973,False
train/n02087394/n02087394_2905.JPEG,n02087394,n02087394,n02096294,n02087394,False
train/n02087394/n02087394_5998.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_15026.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_7317.JPEG,n02087394,n02087394,n02087394,n02086240,False
train/n02087394/n02087394_4083.JPEG,n02087394,n02087394,n02087394,n02093754,False
train/n02087394/n02087394_23917.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_7113.JPEG,n02087394,n02087394,n02088364,n02111889,False
train/n02087394/ILSVRC2012_val_00001047.JPEG,n02087394,n02087394,n02093754,n02087394,False
train/n02087394/n02087394_537.JPEG,n02087394,n02087394,n02087394,n02115641,False
train/n02087394/n02087394_8559.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_4007.JPEG,n02087394,n02087394,n02086240,n02099601,False
train/n02087394/n02087394_3139.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_37.JPEG,n02087394,n02087394,n02105641,n02093754,False
train/n02087394/n02087394_8863.JPEG,n02087394,n02087394,n02105641,n02087394,False
train/n02087394/n02087394_13118.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_11947.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_16344.JPEG,n02087394,n02087394,n02087394,n02105641,False
train/n02087394/n02087394_5387.JPEG,n02087394,n02087394,n02086240,n02115641,False
train/n02087394/n02087394_10335.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_2326.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_32538.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_11115.JPEG,n02087394,n02087394,n02111889,n02087394,False
train/n02087394/n02087394_8425.JPEG,n02087394,n02087394,n02087394,n02096294,False
train/n02087394/n02087394_6357.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_15915.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_7269.JPEG,n02086240,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_2604.JPEG,n02087394,n02087394,n02087394,n02099601,False
train/n02087394/n02087394_4465.JPEG,n02087394,n02087394,n02087394,n02088364,False
train/n02087394/n02087394_25895.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/ILSVRC2012_val_00010385.JPEG,n02087394,n02087394,n02111889,n02087394,False
train/n02087394/n02087394_1717.JPEG,n02087394,n02087394,n02087394,n02111889,False
train/n02087394/n02087394_19786.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_2257.JPEG,n02087394,n02087394,n02093754,n02087394,False
train/n02087394/n02087394_14275.JPEG,n02087394,n02087394,n02087394,n02086240,False
train/n02087394/n02087394_3293.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_13066.JPEG,n02087394,n02087394,n02105641,n02105641,False
train/n02087394/n02087394_2248.JPEG,n02087394,n02087394,n02086240,n02099601,False
train/n02087394/n02087394_7224.JPEG,n02087394,n02087394,n02096294,n02089973,False
train/n02087394/n02087394_16465.JPEG,n02087394,n02087394,n02105641,n02087394,False
train/n02087394/n02087394_27737.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_9698.JPEG,n02087394,n02087394,n02105641,n02096294,False
train/n02087394/n02087394_29605.JPEG,n02087394,n02087394,n02111889,n02087394,False
train/n02087394/n02087394_345.JPEG,n02087394,n02087394,n02111889,n02088364,False
train/n02087394/n02087394_6105.JPEG,n02087394,n02087394,n02087394,n02088364,False
train/n02087394/n02087394_7186.JPEG,n02087394,n02087394,n02087394,n02086240,False
train/n02087394/n02087394_12215.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_3378.JPEG,n02087394,n02087394,n02087394,n02111889,False
train/n02087394/n02087394_1185.JPEG,n02087394,n02087394,n02087394,n02086240,False
train/n02087394/n02087394_16306.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/ILSVRC2012_val_00024789.JPEG,n02087394,n02088364,n02087394,n02087394,False
train/n02087394/n02087394_18907.JPEG,n02087394,n02087394,n02115641,n02087394,False
train/n02087394/n02087394_14857.JPEG,n02087394,n02087394,n02105641,n02111889,False
train/n02087394/n02087394_20808.JPEG,n02087394,n02087394,n02087394,n02096294,False
train/n02087394/n02087394_7609.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_2466.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_7736.JPEG,n02087394,n02087394,n02087394,n02099601,False
train/n02087394/n02087394_29946.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_18497.JPEG,n02087394,n02087394,n02087394,n02086240,False
train/n02087394/n02087394_14604.JPEG,n02087394,n02087394,n02086240,n02089973,False
train/n02087394/n02087394_14578.JPEG,n02087394,n02087394,n02087394,n02099601,False
train/n02087394/n02087394_10793.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_2976.JPEG,n02087394,n02087394,n02087394,n02088364,False
train/n02087394/n02087394_11759.JPEG,n02087394,n02087394,n02105641,n02087394,False
train/n02087394/n02087394_3677.JPEG,n02087394,n02087394,n02115641,n02099601,False
train/n02087394/n02087394_16944.JPEG,n02087394,n02087394,n02089973,n02111889,False
train/n02087394/n02087394_10418.JPEG,n02087394,n02087394,n02087394,n02086240,False
train/n02087394/n02087394_26627.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_6456.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_11696.JPEG,n02087394,n02087394,n02087394,n02086240,False
train/n02087394/n02087394_10349.JPEG,n02087394,n02087394,n02086240,n02087394,False
train/n02087394/n02087394_7219.JPEG,n02087394,n02087394,n02087394,n02089973,False
train/n02087394/n02087394_28673.JPEG,n02087394,n02087394,n02087394,n02088364,False
train/n02087394/n02087394_14847.JPEG,n02087394,n02087394,n02087394,n02093754,False
train/n02087394/n02087394_3515.JPEG,n02087394,n02087394,n02087394,n02088364,False
train/n02087394/n02087394_8988.JPEG,n02087394,n02087394,n02087394,n02099601,False
train/n02087394/ILSVRC2012_val_00037577.JPEG,n02087394,n02087394,n02088364,n02087394,False
train/n02087394/n02087394_3256.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_5535.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_2369.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_15623.JPEG,n02087394,n02087394,n02089973,n02087394,False
train/n02087394/n02087394_10683.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_34927.JPEG,n02087394,n02087394,n02086240,n02087394,False
train/n02087394/n02087394_27603.JPEG,n02087394,n02087394,n02087394,n02086240,False
train/n02087394/n02087394_7529.JPEG,n02087394,n02087394,n02087394,n02088364,False
train/n02087394/n02087394_536.JPEG,n02087394,n02087394,n02093754,n02087394,False
train/n02087394/n02087394_13694.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_6993.JPEG,n02087394,n02087394,n02087394,n02115641,False
train/n02087394/n02087394_1305.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_5593.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_35227.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_11046.JPEG,n02087394,n02087394,n02087394,n02088364,False
train/n02087394/n02087394_6495.JPEG,n02087394,n02087394,n02087394,n02099601,False
train/n02087394/n02087394_3305.JPEG,n02087394,n02087394,n02086240,n02087394,False
train/n02087394/n02087394_3184.JPEG,n02087394,n02087394,n02087394,n02093754,False
train/n02087394/n02087394_2445.JPEG,n02087394,n02087394,n02111889,n02087394,False
train/n02087394/n02087394_4748.JPEG,n02087394,n02087394,n02087394,n02099601,False
train/n02087394/n02087394_16843.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_3673.JPEG,n02087394,n02087394,n02096294,n02087394,False
train/n02087394/n02087394_9834.JPEG,n02087394,n02087394,n02087394,n02111889,False
train/n02087394/n02087394_2478.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_36256.JPEG,n02087394,n02089973,n02088364,n02093754,False
train/n02087394/n02087394_11405.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_34318.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_468.JPEG,n02087394,n02087394,n02099601,n02093754,False
train/n02087394/n02087394_12899.JPEG,n02087394,n02093754,n02087394,n02087394,False
train/n02087394/n02087394_5859.JPEG,n02087394,n02087394,n02087394,n02099601,False
train/n02087394/n02087394_4425.JPEG,n02087394,n02087394,n02096294,n02111889,False
train/n02087394/n02087394_9693.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_9128.JPEG,n02087394,n02087394,n02087394,n02088364,False
train/n02087394/n02087394_22925.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_23878.JPEG,n02087394,n02087394,n02087394,n02089973,False
train/n02087394/n02087394_7825.JPEG,n02087394,n02087394,n02088364,n02099601,False
train/n02087394/n02087394_22776.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_20657.JPEG,n02087394,n02087394,n02086240,n02086240,False
train/n02087394/n02087394_2177.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_5618.JPEG,n02087394,n02087394,n02087394,n02093754,False
train/n02087394/n02087394_3015.JPEG,n02087394,n02087394,n02087394,n02115641,False
train/n02087394/n02087394_8914.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_12174.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_7743.JPEG,n02087394,n02087394,n02105641,n02087394,False
train/n02087394/n02087394_10518.JPEG,n02087394,n02087394,n02087394,n02105641,False
train/n02087394/n02087394_2747.JPEG,n02087394,n02087394,n02111889,n02087394,False
train/n02087394/n02087394_645.JPEG,n02087394,n02087394,n02093754,n02086240,False
train/n02087394/n02087394_20357.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_33455.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_4603.JPEG,n02087394,n02087394,n02111889,n02087394,False
train/n02087394/n02087394_33649.JPEG,n02087394,n02087394,n02099601,n02111889,False
train/n02087394/n02087394_4473.JPEG,n02087394,n02087394,n02099601,n02087394,False
train/n02087394/n02087394_15913.JPEG,n02087394,n02093754,n02115641,n02087394,False
train/n02087394/n02087394_9966.JPEG,n02111889,n02087394,n02087394,n02105641,False
train/n02087394/n02087394_11718.JPEG,n02087394,n02087394,n02087394,n02093754,False
train/n02087394/n02087394_15256.JPEG,n02087394,n02087394,n02089973,n02087394,False
train/n02087394/n02087394_9558.JPEG,n02087394,n02087394,n02099601,n02105641,False
train/n02087394/n02087394_11116.JPEG,n02087394,n02087394,n02087394,n02099601,False
train/n02087394/n02087394_34734.JPEG,n02087394,n02087394,n02089973,n02087394,False
train/n02087394/n02087394_8935.JPEG,n02087394,n02089973,n02087394,n02093754,False
train/n02087394/n02087394_7565.JPEG,n02087394,n02087394,n02087394,n02105641,False
train/n02087394/n02087394_11069.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_17306.JPEG,n02087394,n02087394,n02111889,n02093754,False
train/n02087394/n02087394_2377.JPEG,n02087394,n02087394,n02087394,n02089973,False
train/n02087394/n02087394_8568.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_2584.JPEG,n02087394,n02087394,n02115641,n02087394,False
train/n02087394/n02087394_7008.JPEG,n02087394,n02087394,n02087394,n02096294,False
train/n02087394/n02087394_32738.JPEG,n02087394,n02087394,n02087394,n02111889,False
train/n02087394/n02087394_2759.JPEG,n02087394,n02087394,n02093754,n02086240,False
train/n02087394/n02087394_30477.JPEG,n02087394,n02087394,n02087394,n02105641,False
train/n02087394/n02087394_9307.JPEG,n02087394,n02088364,n02087394,n02096294,False
train/n02087394/n02087394_9446.JPEG,n02087394,n02087394,n02087394,n02105641,False
train/n02087394/n02087394_6416.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_2809.JPEG,n02087394,n02087394,n02087394,n02105641,False
train/n02087394/n02087394_24815.JPEG,n02087394,n02087394,n02115641,n02087394,False
train/n02087394/n02087394_2007.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_11706.JPEG,n02087394,n02087394,n02115641,n02088364,False
train/n02087394/ILSVRC2012_val_00003615.JPEG,n02087394,n02087394,n02099601,n02087394,False
train/n02087394/ILSVRC2012_val_00010057.JPEG,n02087394,n02087394,n02087394,n02093754,False
train/n02087394/n02087394_10554.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_10053.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/ILSVRC2012_val_00005215.JPEG,n02087394,n02087394,n02087394,n02087394,False
train/n02087394/n02087394_19129.JPEG,n02087394,n02087394,n02087394,n02088364,False
train/n02087394/n02087394_15778.JPEG,n02087394,n02087394,n02099601,n02115641,False
train/n02087394/n02087394_5588.JPEG,n02087394,n02087394,n02087394,n02115641,False
train/n02087394/n02087394_5835.JPEG,n02087394,n02087394,n02087394,n02087394,False
